# 待译清单（由 sync-localize.ps1 自动生成；scope<TAB>文件<TAB>英文串）
website	apps/website/src/components/mock/icons.ts	<path d="M20 13c0 5-3.5 7.5-7.66 8.95a1 1 0 0 1-.67-.01C7.5 20.5 4 18 4 13V6a1 1 0 0 1 1-1c2 0 4.5-1.2 6.24-2.72a1.17 1.17 0 0 1 1.52 0C14.51 3.81 17 5 19 5a1 1 0 0 1 1 1z"/><path d="m9 12 2 2 4-4"/>
website	apps/website/src/components/mock/icons.ts	<path d="M21.17 2.83a2.83 2.83 0 0 0-4 0L4 16v4h4L21.17 6.83a2.83 2.83 0 0 0 0-4Z"/>
website	apps/website/src/components/mock/icons.ts	<path d="M3 12a9 9 0 1 0 9-9 9.75 9.75 0 0 0-6.74 2.74L3 8"/><path d="M3 3v5h5"/><path d="M12 7v5l4 2"/>
website	apps/website/src/components/mock/icons.ts	<path d="M3 12h.01M3 18h.01M3 6h.01M8 12h13M8 18h13M8 6h13"/>
website	apps/website/src/components/mock/icons.ts	<path d="M3 7v6h6"/><path d="M21 17a9 9 0 0 0-9-9 9 9 0 0 0-6 2.3L3 13"/>
website	apps/website/src/components/mock/icons.ts	<path d="m4 17 6-5-6-5"/><path d="M12 19h8"/>
website	apps/website/src/components/mock/icons.ts	<path d="M5 12h14"/>
website	apps/website/src/components/mock/icons.ts	<path d="M5 12h14"/><path d="M12 5v14"/>
website	apps/website/src/components/mock/icons.ts	<path d="M6 3v12"/><circle cx="18" cy="6" r="3"/><circle cx="6" cy="18" r="3"/><path d="M18 9a9 9 0 0 1-9 9"/>
website	apps/website/src/components/mock/icons.ts	<path d="M6 3v12"/><circle cx="18" cy="6" r="3"/><circle cx="6" cy="18" r="3"/><path d="M18 9a9 9 0 0 1-9 9"/><path d="M15 3h6M18 0v6"/>
website	apps/website/src/components/mock/icons.ts	<path d="m6 9 6 6 6-6"/>
website	apps/website/src/components/mock/icons.ts	<path d="m9 6 6 6-6 6"/>
website	apps/website/src/components/mock/icons.ts	<rect width="18" height="18" x="3" y="3" rx="2"/><path d="M9 3v18"/>
website	apps/website/src/components/mock/icons.ts	<rect width="20" height="14" x="2" y="3" rx="2"/><path d="M8 21h8"/><path d="M12 17v4"/>
website	apps/website/src/components/mock/icons.ts	<rect width="20" height="5" x="2" y="3" rx="1"/><path d="M4 8v11a2 2 0 0 0 2 2h12a2 2 0 0 0 2-2V8"/><path d="M10 12h4"/>
website	apps/website/src/components/mock/WorkingCopy.astro	src/features/graph
website	apps/website/src/components/mock/WorkingCopy.astro	WorkingCopyFileListItemContaine…
website	apps/website/src/components/Questions.astro	application/ld+json
website	apps/website/src/components/TerminalBlock.astro	0 0 24 24
website	apps/website/src/components/TerminalBlock.astro	M4 6h16M4 12h16M4 18h7
website	apps/website/src/components/TerminalBlock.astro	m5 7 4 4-4 4M13 17h6
website	apps/website/src/components/ThemeToggle.astro	0 0 24 24
website	apps/website/src/components/ThemeToggle.astro	M12 2v2m0 16v2M4.9 4.9l1.4 1.4m11.4 11.4 1.4 1.4M2 12h2m16 0h2M4.9 19.1l1.4-1.4m11.4-11.4 1.4-1.4
website	apps/website/src/components/ThemeToggle.astro	M12 3a6 6 0 0 0 9 9 9 9 0 1 1-9-9Z
website	apps/website/src/content.config.ts	!Launch-Checklist.md
website	apps/website/src/content.config.ts	astro:content
website	apps/website/src/content.config.ts	astro/loaders
website	apps/website/src/layouts/Base.astro	AngKorGit contributors
website	apps/website/src/layouts/Base.astro	application/ld+json
website	apps/website/src/layouts/Base.astro	application/xml
website	apps/website/src/layouts/Base.astro	image/svg+xml
website	apps/website/src/layouts/Base.astro	index, follow
website	apps/website/src/layouts/Base.astro	macOS, Windows, Linux
website	apps/website/src/layouts/Base.astro	og:description
website	apps/website/src/layouts/Base.astro	og:image:height
website	apps/website/src/layouts/Base.astro	og:image:width
website	apps/website/src/layouts/Base.astro	og:site_name
website	apps/website/src/layouts/Base.astro	twitter:card
website	apps/website/src/layouts/Base.astro	twitter:description
website	apps/website/src/layouts/Base.astro	twitter:image
website	apps/website/src/layouts/Base.astro	twitter:title
website	apps/website/src/layouts/DocsLayout.astro	0 0 24 24
website	apps/website/src/layouts/DocsLayout.astro	astro:content
website	apps/website/src/layouts/DocsLayout.astro	hidden lg:block
website	apps/website/src/lib/site.ts	Angkor Git
website	apps/website/src/lib/site.ts	application/vnd.github+json
website	apps/website/src/lib/site.ts	Git Angkor
website	apps/website/src/pages/docs/[slug].astro	astro:content
website	apps/website/src/pages/docs/index.astro	astro:content
